id,title,slug,description,custom_description,custom_properties,tags,sku,sub_category_id,status,is_featured,related_products,quantity_types,meta_title,meta_description,meta_keywords,created_at,updated_at
bf08fb29-2aa6-4771-80b4-50e287afa2d8,Angle 130X130X8,angle-130x130x8,"",[],"[{""id"": ""6c981dec-f98c-4a9a-9755-94fca46f4473"", ""name"": ""Make"", ""values"": [""JSPL""]}, {""id"": ""adefb49a-bc09-4a8d-87ef-0dce2a9ab16c"", ""name"": ""Grade"", ""values"": [""E250""]}, {""id"": ""ea6064b6-27a1-45c2-8089-eaa30481271f"", ""name"": ""Length"", ""values"": [""6mtr."", ""12mtr."", ""any other""]}]","{ISA,""MS Angle"",""L shape bars"",""Iron Angles"",""Steel Angles""}",960211,9305c4aa-e284-4360-83f2-f524dfebab60,published,,"{f76f6c57-7cb1-4a51-8964-1266b125da97,f891a145-17c8-44b6-912c-85cddbed30ae,24504665-f349-4fc9-af62-9605fb49fead,f88f7b31-ec8e-4c78-9632-92f8920b9a03,196c9ddf-993b-4703-ae0a-389c80861a6f}","{Kgs.,MT,Nos.,Length,Rmtr.}","","","",2024-05-09 10:01:33.652+00,2024-05-09 10:01:33.652+00
becaf5f9-d086-4ece-87cd-48fabe047644,HR Plate 2mmx1500x12000,hr-plate-2mmx1500x12000,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32245,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}",HR Plates 4mm,"","",2024-05-10 08:27:43.254+00,2024-05-10 08:27:43.254+00
ed6a13d6-899b-4019-82ae-9351c86f90c5,HR Plate 2.5mmx1500x12000,hr-plate-2.5mmx1500x12000,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32245,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}",HR Plates 4mm,"","",2024-05-10 08:29:04.457+00,2024-05-10 08:29:04.457+00
9dc733f0-2deb-478f-ad4f-794c757167ed,HR Plate 2.5mmx1250x6300,hr-plate-2.5mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32245,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:29:51.813+00,2024-05-10 08:29:51.813+00
2fb0f2dc-3488-4b01-9a6b-420b86d4505c,HR Plate 3mmx1250x6300,hr-plate-3mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",322400,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:30:21.39+00,2024-05-10 08:30:21.39+00
f4dc2791-3ac7-41d0-843c-2075cfe37273,HR Plate 4mmx1250x6300,hr-plate-4mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",322400,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:30:40.28+00,2024-05-10 08:30:40.28+00
1a60c3b4-dee5-416d-a0cc-53c1cdb653f8,HR Plate 12mmx1500x12000,hr-plate-12mmx1500x12000,"",[],"[{""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",320883,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{a350c9ca-0a1c-4db6-bee7-9597385a2c38,e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273}","{KG,MT,NOS,PCS}","","","",2024-05-10 09:34:39.266+00,2024-05-10 09:34:39.266+00
f1672e92-d7ad-43c7-a456-b6640f8432cc,HR Plate 4.5mmx1250x6300,hr-plate-4.5mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32400,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:30:57.194+00,2024-05-10 08:30:57.194+00
b61ad47d-3cd7-4a76-952d-675b01b78069,HR Plate 4.8mmx1250x6300,hr-plate-4.8mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32408,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{043ef359-7174-4fad-b565-2e3165dc5b9c,15d752e6-ff76-4596-8b8b-dce51ff112fa,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:31:13.876+00,2024-05-10 08:31:13.876+00
07a5d3fb-233d-436d-aa5c-72ec5ce9a8c5,HR Plate 5mmx1250x6300,hr-plate-5mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32498,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{780cbd2f-0c5e-4ff0-8333-381998ce003d,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:31:44.233+00,2024-05-10 08:31:44.233+00
e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,HR Plate 5.8mmx1250x6300,hr-plate-5.8mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:32:02.751+00,2024-05-10 08:32:02.751+00
707533ce-e46e-46a5-9f3a-f241c5bcb483,HR Plate 6mmx1250x6300,hr-plate-6mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",32490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d,e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:32:20.483+00,2024-05-10 08:32:20.483+00
18d5e9aa-ce04-4597-b4a3-f8461ae1f91f,HR Plate 7mmx1250x6300,hr-plate-7mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",39490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:32:33.672+00,2024-05-10 08:32:33.672+00
c7106d64-bf6d-455d-81c0-8e8c862e1346,HR Plate 8mmx1250x6300,hr-plate-8mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",39490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:32:44.68+00,2024-05-10 08:32:44.68+00
771fcea5-b172-401a-90ed-0275bb83511b,HR Plate 12mmx1250x6300,hr-plate-12mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",39490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:33:14.369+00,2024-05-10 08:33:14.369+00
76a89f52-56d2-4f09-969a-76e45c5a12de,HR Plate 14mmx1250x6300,hr-plate-14mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",35490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:33:29.045+00,2024-05-10 08:33:29.045+00
e5df2838-fad9-4af4-8e29-1775652de020,HR Plate 16mmx1250x6300,hr-plate-16mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",321490,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:33:44.363+00,2024-05-10 08:33:44.363+00
7e5318ea-c816-41d8-852f-b8f29491b062,HR Plate 18mmx1250x6300,hr-plate-18mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",321450,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:34:04.162+00,2024-05-10 08:34:04.162+00
583cb136-4ca0-4025-a706-705096119849,HR Plate 20mmx1250x6300,hr-plate-20mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",321488,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:34:19.969+00,2024-05-10 08:34:19.969+00
4ddec8df-cad9-41f7-b440-2f2a396f98de,HR Plate 24mmx1250x6300,hr-plate-24mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",320088,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:34:32.754+00,2024-05-10 08:34:32.754+00
33d36f41-ab95-49c1-bbf1-ba430007baf0,HR Plate 28mmx1250x6300,hr-plate-28mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",320088,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:34:51.319+00,2024-05-10 08:34:51.319+00
13d872e5-8983-4309-8998-cdf660f049ae,HR Plate 30mmx1250x6300,hr-plate-30mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",320088,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:35:02.865+00,2024-05-10 08:35:02.865+00
f8309c37-bb6c-4cdd-a7bb-94c34e63a845,HR Plate 36mmx1250x6300,hr-plate-36mmx1250x6300,"",[],"[{""id"": ""1c2361fc-70c7-451a-a9c0-d4bebeaaf6c6"", ""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""JINDAL"", ""any other""]}, {""name"": ""Grade"", ""values"": [""E250 BR"", ""E350 BR"", ""245mpa"", ""345mpa"", ""E410 BR"", ""E450 BR"", ""IS 10748 Grade"", ""IS 1079"", ""E34 BSK46"", ""Grade A"", ""ASTM A572 Grade 50""]}]","{""HR SHEET "",""MS SHEET"",""MS PLATES "",""HR PLATE"",""High Tensile Plates"",""Sailma Plates"",""High Carbon Plates"",""Low Carbon Steel Plates"",""E250 Plates"",""E350 Plates"",""245 MPA Plates"",""345 MPA Plates"",""Steel Plates""}",320088,42fe28c8-a2f7-434e-a518-d9669d7e37df,published,,"{e66a2c56-4ab3-43c4-b3cf-4f041f9eb3d0,b61ad47d-3cd7-4a76-952d-675b01b78069,f4dc2791-3ac7-41d0-843c-2075cfe37273,780cbd2f-0c5e-4ff0-8333-381998ce003d}","{KG,MT,NOS,PCS}","","","",2024-05-10 08:36:32.451+00,2024-05-10 08:36:32.451+00
